winery,wine,year,rating,rating_norm,price,price_group,region,body,acidity,quality_price_percent
Pago de Los Capellanes,Reserva Tinto,2016,4.3,0.14285714285714232,34.5,low,Ribera del Duero,5.0,3.0,40.45685279187817
Imperial,Rioja Gran Reserva,2012,4.3,0.14285714285714232,47.9,low,Rioja,4.0,3.0,24.18781725888325
Alto Moncayo,Garnacha,2014,4.3,0.14285714285714232,36.94,low,Campo de Borja,5.0,3.0,35.81218274111675
La Rioja Alta,Rioja Gran Reserva 904,1998,4.3,0.14285714285714232,75.0,mid,Rioja,4.0,3.0,41.89723320158103
La Rioja Alta,Vina Arana Gran Reserva,2014,4.3,0.14285714285714232,24.9,low,Rioja,4.0,3.0,55.050761421319805
Remirez de Ganuza,Rioja Reserva,2006,4.3,0.14285714285714232,58.0,mid,Rioja,4.0,3.0,52.149209486166
La Rioja Alta,Vina Arana Gran Reserva,2012,4.3,0.14285714285714232,32.55,low,Rioja,4.0,3.0,44.035532994923855
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2018,4.3,0.14285714285714232,26.9,low,Ribera del Duero,5.0,3.0,52.20812182741117
Gonzalez-Byass,Matusalem Sherry VORS,,4.3,0.14285714285714232,63.34,mid,Jerez Oloroso,4.0,3.0,48.49308300395257
Marques de Vargas,Reserva Privada Rioja,2014,4.3,0.14285714285714232,37.9,low,Rioja,4.0,3.0,34.21319796954315
Bodegas Valduero,Ribera del Duero Una Cepa I,2014,4.3,0.14285714285714232,46.95,low,Ribera del Duero,5.0,3.0,24.822335025380713
Bodegas Roda,Roda I Reserva Rioja,2008,4.3,0.14285714285714232,39.22,low,Rioja,4.0,3.0,32.233502538071065
Luis Canas,Reserva Seleccion de la Familia,2016,4.3,0.14285714285714232,18.5,low,Rioja,4.0,3.0,64.16243654822335
Gonzalez-Byass,Apostoles 30 Years Old Sherry,,4.3,0.14285714285714232,74.0,mid,Jerez Palo Cortado,4.0,3.0,42.73715415019763
Vinicola Real,200 Monges Rioja Reserva,2010,4.3,0.14285714285714232,35.0,low,Rioja,4.0,3.0,38.93401015228426
Tinto Pesquera,Reserva,2016,4.3,0.14285714285714232,26.7597646010531,low,Ribera del Duero,5.0,3.0,52.61421319796955
Belondrade,Belondrade y Lurton,2015,4.3,0.14285714285714232,32.7,low,Rueda,3.0,3.0,43.83248730964468
Ossian,Vinas Viejas Verdejo,2016,4.3,0.14285714285714232,49.0,low,Castilla y Leon,3.0,3.0,22.969543147208125
Teso La Monja,Victorino,2014,4.3,0.14285714285714232,38.0,low,Toro,5.0,3.0,33.680203045685275
Garmon,Ribera del Duero,2016,4.3,0.14285714285714232,33.59,low,Ribera del Duero,5.0,3.0,42.233502538071065
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2011,4.3,0.14285714285714232,94.95,mid,Rioja,4.0,3.0,33.74505928853755
Marques de Caceres,Gaudium,2012,4.3,0.14285714285714232,36.91,low,Rioja,4.0,3.0,35.93908629441624
Volver,Triga,2014,4.3,0.14285714285714232,30.67,low,Alicante,4.0,3.0,46.6751269035533
Vinedos de Paganos,El Puntido,2014,4.3,0.14285714285714232,86.15,mid,Rioja,4.0,3.0,36.58596837944664
Williams & Humbert,Don Guido Pedro Ximenez Solera Especial Aged 20 Years,,4.3,0.14285714285714232,32.9,low,Jerez-Xeres-Sherry,5.0,1.0,43.55329949238579
Luis Canas,Reserva Seleccion de la Familia,2014,4.3,0.14285714285714232,17.07,low,Rioja,4.0,3.0,65.76142131979695
Pago de Los Capellanes,Crianza Tinto,2019,4.3,0.14285714285714232,19.45,low,Ribera del Duero,5.0,3.0,62.91878172588833
Marques de Riscal,Rioja Gran Reserva,2013,4.3,0.14285714285714232,39.9,low,Rioja,4.0,3.0,31.167512690355327
Tresmano - Tr3smano,Vendimia,2016,4.3,0.14285714285714232,28.65,low,Ribera del Duero,5.0,3.0,49.36548223350255
Vinedos de Paganos,El Puntido,2015,4.3,0.14285714285714232,33.82,low,Rioja,4.0,3.0,41.7005076142132
Marques de Murrieta,Dalmau Rioja,2012,4.3,0.14285714285714232,67.95,mid,Rioja,4.0,3.0,45.57806324110672
Marques de Murrieta,Dalmau Rioja,2013,4.3,0.14285714285714232,60.95,mid,Rioja,4.0,3.0,49.60474308300395
Marques de Vargas,Gran Reserva Rioja,2011,4.3,0.14285714285714232,35.01,low,Rioja,4.0,3.0,38.654822335025386
Muga,Torre Muga,2011,4.3,0.14285714285714232,69.95,mid,Rioja,4.0,3.0,44.1205533596838
Ossian,Vinas Viejas Verdejo,2018,4.3,0.14285714285714232,28.18,low,Castilla y Leon,3.0,3.0,50.1776649746193
Teso La Monja,Victorino,2013,4.3,0.14285714285714232,34.22,low,Toro,5.0,3.0,40.93908629441625
Imperial,Rioja Gran Reserva,2014,4.3,0.14285714285714232,49.75,low,Rioja,4.0,3.0,22.436548223350254
Ferrer Bobet,Priorat Vinyes Velles,2016,4.3,0.14285714285714232,33.95,low,Priorato,4.0,3.0,41.24365482233503
La Vicalanda,Reserva,2014,4.3,0.14285714285714232,21.5,low,Rioja,4.0,3.0,59.89847715736041
Alvaro Palacios,Finca Dofi,2012,4.3,0.14285714285714232,80.0,mid,Priorato,4.0,3.0,38.7104743083004
Senorio de San Vicente,San Vicente Rioja,2014,4.3,0.14285714285714232,36.0,low,Rioja,4.0,3.0,37.005076142131976
Imperial,Rioja Reserva,2017,4.3,0.14285714285714232,25.45,low,Rioja,4.0,3.0,54.39086294416244
La Rioja Alta,Vina Ardanza Reserva,2010,4.3,0.14285714285714232,17.16,low,Rioja,4.0,3.0,65.65989847715737
Pintia,Toro,2004,4.3,0.14285714285714232,116.9,mid,Toro,5.0,3.0,29.224308300395258
Vinicola Real,200 Monges Rioja Reserva,2009,4.3,0.14285714285714232,39.5,low,Rioja,4.0,3.0,31.95431472081218
Vinedos de Paganos,El Puntido Gran Reserva,2006,4.3,0.14285714285714232,40.0,low,Rioja,4.0,3.0,30.507614213197975
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2012,4.3,0.14285714285714232,39.78,low,Rioja,4.0,3.0,31.395939086294423
Anima Negra,An,2017,4.3,0.14285714285714232,39.98,low,Mallorca,4.0,3.0,30.78680203045685
Muga,Torre Muga,2014,4.3,0.14285714285714232,69.9,mid,Rioja,4.0,3.0,44.34288537549407
Senorio de San Vicente,San Vicente Rioja,2007,4.3,0.14285714285714232,77.7,mid,Rioja,4.0,3.0,40.242094861660085
Clos Mogador,Priorat,2009,4.3,0.14285714285714232,95.0,mid,Priorato,4.0,3.0,33.39920948616601
Bodegas Vilano,La Baraja,2016,4.3,0.14285714285714232,24.9,low,Ribera del Duero,5.0,3.0,55.050761421319805
Bodegas San Roman,Tinto,2018,4.3,0.14285714285714232,25.9,low,Toro,5.0,3.0,53.68020304568528
Castillo Perelada,Finca Malaveina,2017,4.3,0.14285714285714232,22.5,low,Emporda,4.0,3.0,58.68020304568529
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2014,4.3,0.14285714285714232,50.0,low,Rioja,4.0,3.0,21.59898477157361
Remelluri,Granja Gran Reserva Rioja,2009,4.3,0.14285714285714232,57.8,mid,Rioja,4.0,3.0,52.49505928853755
Marques de Riscal,Reserva XR,2016,4.3,0.14285714285714232,21.24,low,Rioja,4.0,3.0,60.431472081218274
Condado de Haza,Alenza Ribera del Duero Gran Reserva,2006,4.3,0.14285714285714232,70.0,mid,Ribera del Duero,5.0,3.0,43.99703557312253
Enate,Chardonnay Fermentado en Barrica,2019,4.3,0.14285714285714232,15.75,low,Somontano,4.0,3.0,67.69035532994924
Ordonez,Vatan Tinta de Toro,2016,4.3,0.14285714285714232,26.0,low,Toro,5.0,3.0,53.24873096446701
Lan,A Mano Rioja,2016,4.3,0.14285714285714232,25.8208254922442,low,Rioja,4.0,3.0,53.93401015228426
Marques de Riscal,Baron de Chirel Rioja Reserva,2014,4.3,0.14285714285714232,62.95,mid,Rioja,4.0,3.0,48.591897233201585
Volver,Alicante Bouschet by Tarima,2017,4.3,0.14285714285714232,17.15,low,Alicante,4.0,3.0,65.71065989847716
Arzuaga,Reserva Ribera del Duero,2014,4.3,0.14285714285714232,33.9,low,Ribera del Duero,5.0,3.0,41.522842639593904
Alvaro Palacios,Finca Dofi,2011,4.3,0.14285714285714232,80.0,mid,Priorato,4.0,3.0,38.7104743083004
Alvaro Palacios,Finca Dofi,2013,4.3,0.14285714285714232,80.0,mid,Priorato,4.0,3.0,38.7104743083004
Enate,Chardonnay Fermentado en Barrica,2018,4.3,0.14285714285714232,16.9,low,Somontano,4.0,3.0,66.14213197969544
Garmon,Ribera del Duero,2017,4.3,0.14285714285714232,40.92,low,Ribera del Duero,5.0,3.0,29.46700507614213
Clos Mogador,Priorat,2008,4.3,0.14285714285714232,95.0,mid,Priorato,4.0,3.0,33.39920948616601
Bodegas Tradicion,Oloroso Tradicion Vors 30 Years,,4.3,0.14285714285714232,58.9,mid,Jerez Oloroso,4.0,3.0,51.7292490118577
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2011,4.3,0.14285714285714232,30.887605,low,Rias Baixas,3.0,3.0,46.370558375634516
Carmelo Rodero,Ribera del Duero TSM,2019,4.3,0.14285714285714232,67.5,mid,Ribera del Duero,5.0,3.0,45.97332015810277
Abadia Retuerta,Pago Valdebellon,2015,4.3,0.14285714285714232,67.45,mid,Sardon de Duero,4.0,3.0,46.02272727272727
Figuero,Vinas Viejas,2016,4.3,0.14285714285714232,16.5,low,Ribera del Duero,5.0,3.0,66.6497461928934
Lan,A Mano Rioja,2012,4.3,0.14285714285714232,30.71,low,Rioja,4.0,3.0,46.57360406091371
Dominio de Atauta,Dominio de Atauta,2017,4.3,0.14285714285714232,25.25,low,Ribera del Duero,5.0,3.0,54.59390862944162
Protos,Gran Reserva,2014,4.3,0.14285714285714232,41.95,low,Ribera del Duero,5.0,3.0,28.857868020304565
Dominio de Cair,Tierras de Cair Reserva,2012,4.3,0.14285714285714232,38.3,low,Ribera del Duero,5.0,3.0,33.3502538071066
Carmelo Rodero,Crianza,2019,4.3,0.14285714285714232,19.95,low,Ribera del Duero,5.0,3.0,62.081218274111684
Protos,Seleccion Finca el Grajo Viejo,2014,4.3,0.14285714285714232,59.87,mid,Ribera del Duero,5.0,3.0,50.91403162055336
Familia Torres,Perpetual,2016,4.3,0.14285714285714232,63.5,mid,Priorato,4.0,3.0,48.36956521739131
Clos Erasmus,Laurel,2017,4.3,0.14285714285714232,46.88,low,Priorato,4.0,3.0,24.949238578680202
Clos Mogador,Priorat,2006,4.3,0.14285714285714232,95.0,mid,Priorato,4.0,3.0,33.39920948616601
Alvaro Palacios,Finca Dofi,2017,4.3,0.14285714285714232,99.9,mid,Priorato,4.0,3.0,32.13932806324111
Teso La Monja,Victorino,2011,4.3,0.14285714285714232,47.01,low,Toro,5.0,3.0,24.59390862944163
Dominio de Cair,Seleccion La Aguilera,2016,4.3,0.14285714285714232,15.9,low,Ribera del Duero,5.0,3.0,67.30964467005076
Torre de Ona,Finca Martelo,2015,4.3,0.14285714285714232,21.15,low,Rioja,4.0,3.0,60.53299492385788
Ferrer Bobet,Priorat Vinyes Velles,2011,4.3,0.14285714285714232,49.9,low,Priorato,4.0,3.0,22.23350253807107
Remirez de Ganuza,Rioja Blanco,2018,4.3,0.14285714285714232,23.83,low,Rioja,3.0,3.0,56.97969543147209
Lustau,Pedro Ximenez Murillo Seleccion del Centenario,,4.3,0.14285714285714232,40.0,low,Jerez-Xeres-Sherry,5.0,1.0,30.507614213197975
Vinedos de Paganos,El Puntido,2016,4.3,0.14285714285714232,33.0,low,Rioja,4.0,3.0,43.172588832487314
Abadia Retuerta,Pago Negralada,2015,4.3,0.14285714285714232,67.82,mid,Sardon de Duero,4.0,2.0,45.87450592885376
Ramon Bilbao,Mirto,2014,4.3,0.14285714285714232,48.34,low,Rioja,4.0,3.0,23.88324873096447
Muga,Torre Muga,2005,4.3,0.14285714285714232,99.9,mid,Rioja,4.0,3.0,32.13932806324111
Alvaro Palacios,Vi de Vila Gratallops,2017,4.3,0.14285714285714232,54.9,mid,Priorato,4.0,3.0,54.69367588932806
Martinet,Clos Martinet,2005,4.3,0.14285714285714232,116.05,mid,Priorato,4.0,3.0,29.372529644268774
Alvaro Palacios,Vi de Vila Gratallops,2016,4.3,0.14285714285714232,48.75,low,Priorato,4.0,3.0,23.477157360406096
Alion,Ribera del Duero,2000,4.3,0.14285714285714232,98.0,mid,Ribera del Duero,5.0,3.0,32.583992094861664
Bodegas Faustino,I Gran Reserva,1964,4.3,0.14285714285714232,272.0,mid,Rioja,4.0,3.0,15.118577075098816
Contino,Rioja Gran Reserva,2015,4.3,0.14285714285714232,40.45,low,Rioja,4.0,3.0,30.0253807106599
Bodegas Roda,Roda Reserva Rioja,2004,4.3,0.14285714285714232,81.35,mid,Rioja,4.0,3.0,38.24110671936759
Bodegas Faustino,I Gran Reserva,1970,4.3,0.14285714285714232,206.91,mid,Rioja,4.0,3.0,18.552371541501977
Ossian,Vinas Viejas Verdejo,2017,4.3,0.14285714285714232,42.0,low,Castilla y Leon,3.0,3.0,28.730964467005084
Monte Real,Gran Reserva,1998,4.3,0.14285714285714232,34.9,low,Rioja,4.0,3.0,39.64467005076142
Hacienda Monasterio,Reserva,2013,4.3,0.14285714285714232,53.95,mid,Ribera del Duero,5.0,3.0,55.484189723320156
Remirez de Ganuza,Rioja Vina Coqueta,2008,4.3,0.14285714285714232,56.7603202298046,mid,Rioja,4.0,3.0,53.08794466403162
Protos,Seleccion Finca el Grajo Viejo,2010,4.3,0.14285714285714232,62.74,mid,Ribera del Duero,5.0,3.0,48.83893280632412
St. Petroni,Vermello Vermu,,4.3,0.14285714285714232,10.89,low,Galicia,,,70.32994923857868
Pintia,Toro,2003,4.3,0.14285714285714232,107.0,mid,Toro,5.0,3.0,31.15118577075099
Marques de Murrieta,Capellania Reserva,2016,4.3,0.14285714285714232,32.33,low,Rioja,3.0,3.0,44.49238578680203
Llanos Negros,Los Tabaqueros,2006,4.3,0.14285714285714232,21.95,low,La Palma,,,58.95939086294416
Finca Torremilanos,Torre Albeniz Reserva Ribera del Duero,2016,4.3,0.14285714285714232,28.85,low,Ribera del Duero,5.0,3.0,49.111675126903556
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1998,4.3,0.14285714285714232,160.0,mid,Rioja,4.0,3.0,22.92490118577075
Aster,Finca El Otero,2016,4.3,0.14285714285714232,26.9,low,Ribera del Duero,5.0,3.0,52.20812182741117
Comenge,Familia Comenge Reserva,2016,4.3,0.14285714285714232,21.3,low,Ribera del Duero,5.0,3.0,60.35532994923858
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2013,4.3,0.14285714285714232,42.0,low,Rioja,4.0,3.0,28.730964467005084
Bodegas Valduero,Tierra Alta de 2 Cotas Reserva,2014,4.3,0.14285714285714232,30.5,low,Ribera del Duero,5.0,3.0,46.7258883248731
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1989,4.3,0.14285714285714232,160.0,mid,Rioja,4.0,3.0,22.92490118577075
Bodegas Aragonesas,Fagus de Coto de Hayas Garnacha,2017,4.3,0.14285714285714232,21.02,low,Aragon,5.0,3.0,60.58375634517766
Mustiguillo,Finca Terrerazo,2018,4.3,0.14285714285714232,22.8,low,El Terrerazo,4.0,3.0,58.477157360406096
Clos Erasmus,Laurel,2018,4.3,0.14285714285714232,36.57,low,Priorato,4.0,3.0,36.57360406091371
Alvaro Palacios,Finca Dofi,2009,4.3,0.14285714285714232,85.0,mid,Priorato,4.0,3.0,37.15415019762846
Avancia,Godello,2019,4.3,0.14285714285714232,23.4,low,Valdeorras,,,57.715736040609144
Clos Mogador,Priorat,2005,4.3,0.14285714285714232,110.0,mid,Priorato,4.0,3.0,30.533596837944664
Cepa 21,Malabrigo Ribera del Duero,2015,4.3,0.14285714285714232,53.5,mid,Ribera del Duero,5.0,3.0,55.95355731225297
Vinedos de Paganos,El Puntido,2017,4.3,0.14285714285714232,35.95,low,Rioja,4.0,3.0,37.13197969543147
Morca,Godina Garnacha,2019,4.3,0.14285714285714232,16.25,low,Campo de Borja,5.0,3.0,66.95431472081218
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2011,4.3,0.14285714285714232,498.614195,mid,Ribera del Duero,5.0,3.0,10.795454545454545
Marques de Tomares,Rioja Gran Reserva,2010,4.3,0.14285714285714232,25.95,low,Rioja,4.0,3.0,53.401015228426395
Sierra Cantabria,Coleccion Privada,2017,4.3,0.14285714285714232,29.0132184621944,low,Rioja,4.0,3.0,48.705583756345185
Vall Llach,Porrera Vi de Vila,2012,4.3,0.14285714285714232,40.5,low,Priorato,4.0,3.0,29.873096446700508
Quinta Sardonia,QS,2014,4.3,0.14285714285714232,35.85,low,Castilla y Leon,4.0,3.0,37.411167512690355
Comenge,Don Miguel Comenge Reserva,2011,4.3,0.14285714285714232,38.4,low,Ribera del Duero,5.0,3.0,33.223350253807105
Abadal,3.9,2017,4.3,0.14285714285714232,20.65,low,Pla de Bages,4.0,3.0,61.243654822335024
Bodega Numanthia,Numanthia,2016,4.3,0.14285714285714232,39.53,low,Toro,5.0,3.0,31.7005076142132
Pago de Vallegarcia,Montes de Toledo Syrah,2018,4.3,0.14285714285714232,25.31,low,Castilla,4.0,3.0,54.54314720812184
Alvaro Palacios,Vi de Vila Gratallops,2018,4.3,0.14285714285714232,53.95,mid,Priorato,4.0,3.0,55.484189723320156
Hermanos Pecina,Finca Iscorta Gran Reserva,2010,4.3,0.14285714285714232,27.0,low,Rioja,4.0,3.0,51.82741116751269
Abadia Retuerta,Le Domaine Blanco de Guarda,2016,4.3,0.14285714285714232,36.95,low,Sardon de Duero,4.0,2.736842105263158,35.685279187817265
Biniagual,Finca Biniagual Veran,2017,4.3,0.14285714285714232,26.5,low,Binissalem-Mallorca,4.0,3.0,52.817258883248726
Breca,Brega Garnacha,2017,4.3,0.14285714285714232,27.9,low,Calatayud,5.0,3.0,50.53299492385786
Pintia,Toro,2001,4.3,0.14285714285714232,189.45,mid,Toro,5.0,3.0,20.3804347826087
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2010,4.3,0.14285714285714232,90.0,mid,Rioja,4.0,3.0,35.10375494071146
Abadia Retuerta,Le Domaine Blanco de Guarda,2018,4.3,0.14285714285714232,34.1,low,Sardon de Duero,4.0,2.736842105263158,40.98984771573604
Pradorey,Elite,2017,4.3,0.14285714285714232,35.51,low,Ribera del Duero,5.0,3.0,37.71573604060914
Terras Gauda,La Mar,2018,4.3,0.14285714285714232,27.7,low,Rias Baixas,3.0,3.0,51.01522842639594
Abadia Retuerta,Pago Garduna,2015,4.3,0.14285714285714232,75.0,mid,Castilla y Leon,4.0,3.0,41.89723320158103
Bodegas Faustino,I Gran Reserva,1982,4.3,0.14285714285714232,425.0,mid,Rioja,4.0,3.0,11.48715415019763
Teso La Monja,Victorino,2018,4.3,0.14285714285714232,35.51,low,Toro,5.0,3.0,37.71573604060914
Ramon Bilbao,Mirto,2015,4.3,0.14285714285714232,33.9,low,Rioja,4.0,3.0,41.522842639593904
Marques de Riscal,Rioja Reserva,1994,4.3,0.14285714285714232,65.0,mid,Rioja,4.0,3.0,47.0602766798419
Antidoto,La Hormiga de Antidoto,2018,4.3,0.14285714285714232,45.0,low,Ribera del Duero,5.0,3.0,26.015228426395943
Alvaro Palacios,Finca Dofi,2018,4.3,0.14285714285714232,84.9,mid,Priorato,4.0,3.0,37.42588932806324
Jaro,Chafandin,2015,4.3,0.14285714285714232,27.85,low,Ribera del Duero,5.0,3.0,50.83756345177666
Pago de Los Capellanes,Reserva Tinto,2018,4.3,0.14285714285714232,30.99,low,Ribera del Duero,5.0,3.0,46.21827411167513
Clos Mogador,Nelin Priorat,2016,4.3,0.14285714285714232,36.5,low,Priorato,4.0,3.0,36.6751269035533
Bodega Tesalia,Arcos de la Frontera,2017,4.3,0.14285714285714232,25.9,low,Andalucia,4.0,3.0,53.68020304568528
Pazo de Rubianes,Albarino,2020,4.3,0.14285714285714232,13.75,low,Rias Baixas,3.0,3.0,68.88324873096447
Allende,Calvario Rioja,2006,4.3,0.14285714285714232,53.35,mid,Rioja,4.0,3.0,56.05237154150198
Mas d'en Gil,Clos Fonta Priorat,2014,4.3,0.14285714285714232,54.5,mid,Priorato,4.0,3.0,55.03952569169961
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2014,4.3,0.14285714285714232,90.15,mid,Rioja,4.0,3.0,34.85671936758894
Godeval,Cepas Vellas Godello,2019,4.3,0.14285714285714232,18.48,low,Valdeorras,,,64.34010152284264
Contino,Vina del Olivo,2007,4.3,0.14285714285714232,92.0,mid,Rioja,4.0,3.0,34.46146245059288
Dominio del Bendito,Las Sabias,2017,4.3,0.14285714285714232,22.55,low,Toro,5.0,3.0,58.60406091370559
Clos Galena,Galena,2016,4.3,0.14285714285714232,17.95,low,Priorato,4.0,3.0,64.69543147208122
Alvaro Palacios,Finca Dofi,2010,4.3,0.14285714285714232,85.0,mid,Priorato,4.0,3.0,37.15415019762846
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2019,4.3,0.14285714285714232,26.9,low,Ribera del Duero,5.0,3.0,52.20812182741117
Contino,Vina del Olivo,2011,4.3,0.14285714285714232,63.95,mid,Rioja,4.0,3.0,48.12252964426877
Bodegas Olarra,Cerro Anon Rioja Gran Reserva,2015,4.3,0.14285714285714232,12.9,low,Rioja,4.0,3.0,69.31472081218274
Castell d'Encus,Ekam,2019,4.3,0.14285714285714232,24.61,low,Costers del Segre,4.0,3.0,55.609137055837564
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2009,4.3,0.14285714285714232,107.74,mid,Ribera del Duero,5.0,3.0,31.002964426877472
Martinet,Clos Martinet,2004,4.3,0.14285714285714232,162.5,mid,Priorato,4.0,3.0,22.65316205533597
Ordonez,Vatan Tinta de Toro,2018,4.3,0.14285714285714232,33.6,low,Toro,5.0,3.0,42.15736040609137
Enate,Chardonnay Fermentado en Barrica,2020,4.3,0.14285714285714232,16.9,low,Somontano,4.0,3.0,66.14213197969544
Scala Dei,Masdeu,2013,4.3,0.14285714285714232,84.9,mid,Priorato,4.0,3.0,37.42588932806324
Francisco Barona,Ribera Del Duero,2019,4.3,0.14285714285714232,30.9,low,Ribera del Duero,5.0,3.0,46.31979695431472
Dominio do Bibei,Lapola,2017,4.3,0.14285714285714232,21.8,low,Ribeira Sacra,,,59.390862944162436
Taron,Pantocrator,2010,4.3,0.14285714285714232,19.9,low,Rioja Alta,4.0,3.0,62.309644670050766
Castillo de Cuzcurrita,Senorio de Cuzcurrita Rioja,2017,4.3,0.14285714285714232,24.3677926503816,low,Rioja,4.0,3.0,56.16751269035534
Castillo Perelada,Finca Malaveina,2018,4.3,0.14285714285714232,18.88,low,Emporda,4.0,3.0,63.88324873096447
Orben,Malpuesto,2017,4.3,0.14285714285714232,30.3,low,Rioja,4.0,3.0,46.852791878172596
Penafiel,Silencio de Miros Ribera Del Duero,2015,4.3,0.14285714285714232,42.35,low,Ribera del Duero,5.0,3.0,28.477157360406093
Abadia Retuerta,Pago Valdebellon,2014,4.3,0.14285714285714232,64.5,mid,Sardon de Duero,4.0,3.0,47.57905138339921
Clos Figueras,Clos Figueres,2012,4.3,0.14285714285714232,49.61,low,Priorato,4.0,3.0,22.614213197969544
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1995,4.3,0.14285714285714232,145.0,mid,Rioja,4.0,3.0,24.703557312252965
Jorge Ordonez,No. 2 Victoria,2017,4.3,0.14285714285714232,21.4,low,Malaga,4.0,3.0,60.17766497461929
Ontanon,Queiron Mi Lugar,2018,4.3,0.14285714285714232,21.5,low,Rioja,4.0,3.0,59.89847715736041
Remelluri,Rioja Blanco,2016,4.3,0.14285714285714232,55.0,mid,Rioja,3.0,3.0,54.323122529644266
Familia Torres,Purgatori Costers del Segre,2018,4.3,0.14285714285714232,27.9,low,Costers del Segre,4.0,3.0,50.53299492385786
Sonsierra,Perfume de Sonsierra,2014,4.3,0.14285714285714232,28.5,low,Rioja Alta,4.0,3.0,49.64467005076142
Jaro,Chafandin,2011,4.3,0.14285714285714232,25.65,low,Ribera del Duero,5.0,3.0,54.13705583756345
Artadi,Valdegines,2017,4.3,0.14285714285714232,43.95,low,Vino de Espana,4.0,2.0,26.979695431472084
Martinet,Clos Martinet,2017,4.3,0.14285714285714232,60.45,mid,Priorato,4.0,3.0,49.77766798418972
Vins Miquel Gelabert,Chardonnay Roure,2018,4.3,0.14285714285714232,30.3,low,Pla i Llevant,4.0,3.0,46.852791878172596
Contino,Rioja Graciano,2015,4.3,0.14285714285714232,62.5,mid,Rioja,4.0,3.0,49.01185770750988
Clos Figueras,Clos Figueres,2016,4.3,0.14285714285714232,57.49,mid,Priorato,4.0,3.0,52.59387351778656
Martinet,Clos Martinet,2010,4.3,0.14285714285714232,127.2,mid,Priorato,4.0,3.0,26.951581027667988
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1994,4.3,0.14285714285714232,182.0,mid,Rioja,4.0,3.0,20.923913043478265
Tresmano - Tr3smano,Vendimia,2018,4.3,0.14285714285714232,34.25,low,Ribera del Duero,5.0,3.0,40.862944162436555
Bodega Tesalia,ARX Arcos de la Frontera,2018,4.3,0.14285714285714232,15.9,low,Andalucia,4.0,3.0,67.30964467005076
Losada,La Bienquerida,2017,4.3,0.14285714285714232,37.35,low,Bierzo,3.0,3.0,35.203045685279186
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2012,4.3,0.14285714285714232,259.0,mid,Ribera del Duero,5.0,3.0,15.637351778656129
Chivite,Navarra Reserva Coleccion 125,2015,4.3,0.14285714285714232,20.5,low,Navarra,4.0,3.0,61.39593908629442
